tx_id	gene_id	index
ENST00000515085	ENSG00000250385	148764
ENST00000582112	ENSG00000264233	148765
ENST00000506629	ENSG00000249650	148766
ENST00000264935	ENSG00000112877	148767
ENST00000360578	ENSG00000171368	148772
ENST00000594226	ENSG00000268885	148773
ENST00000607068	ENSG00000271781	148774
ENST00000424784	ENSG00000188818	148775
ENST00000508859	ENSG00000206077	148777
ENST00000506203	ENSG00000249908	148779
ENST00000500401	ENSG00000247872	148783
ENST00000467963	ENSG00000028310	148801
ENST00000166345	ENSG00000071539	148813
ENST00000507989	ENSG00000248949	148820
ENST00000511936	ENSG00000250173	148821
ENST00000399869	ENSG00000215246	148822
ENST00000366402	ENSG00000203594	148824
ENST00000408317	ENSG00000221244	148825
ENST00000606540	ENSG00000272347	148826
ENST00000296849	ENSG00000145506	148827
ENST00000264930	ENSG00000113504	148834
ENST00000583759	ENSG00000263834	148837
ENST00000514376	ENSG00000249201	148840
ENST00000304460	ENSG00000174358	148844
ENST00000324642	ENSG00000164363	148845
ENST00000310581	ENSG00000164362	148849
LRG_343t1	LRG_343	148850
ENST00000580663	ENSG00000263670	148857
ENST00000320895	ENSG00000049656	148858
ENST00000504989	ENSG00000250584	148874
ENST00000514865	ENSG00000248951	148877
ENST00000270349	ENSG00000142319	148878
ENST00000283415	ENSG00000153395	148884
ENST00000503113	ENSG00000251532	148889
ENST00000515467	ENSG00000185986	148891
ENST00000605200	ENSG00000271119	148893
ENST00000509920	ENSG00000248126	148894
ENST00000507841	ENSG00000188002	148897
ENST00000512270	ENSG00000232615	148901
ENST00000578298	ENSG00000263746	148903
ENST00000565428	ENSG00000260066	148904
ENST00000505818	ENSG00000171421	148906
ENST00000274137	ENSG00000145494	148910
ENST00000503386	ENSG00000249966	148913
ENST00000509455	ENSG00000250417	148914
ENST00000505790	ENSG00000113430	148916
ENST00000506335	ENSG00000249116	148921
ENST00000514569	ENSG00000249326	148922
ENST00000511693	ENSG00000248994	148923
ENST00000511698	ENSG00000248597	148925
ENST00000514519	ENSG00000249731	148926
ENST00000364156	ENSG00000201026	148927
ENST00000560688	ENSG00000259757	148928
ENST00000382611	ENSG00000170561	148929
ENST00000334000	ENSG00000186493	148933
ENST00000510731	ENSG00000249541	148939
ENST00000509745	ENSG00000248137	148940
ENST00000515086	ENSG00000248736	148941
ENST00000505396	ENSG00000249808	148942
ENST00000505443	ENSG00000248118	148943
ENST00000512521	ENSG00000249830	148944
ENST00000508823	ENSG00000250716	148945
ENST00000302006	ENSG00000170549	148946
ENST00000559410	ENSG00000259603	148947
ENST00000513859	ENSG00000248962	148948
ENST00000506305	ENSG00000249994	148949
ENST00000503415	ENSG00000250921	148950
ENST00000562127	ENSG00000260763	148951
ENST00000507435	ENSG00000248973	148952
ENST00000503188	ENSG00000231291	148953
ENST00000513925	ENSG00000251371	148954
ENST00000503757	ENSG00000249521	148955
ENST00000506059	ENSG00000248311	148956
ENST00000515656	ENSG00000248467	148957
ENST00000505404	ENSG00000249941	148958
ENST00000511721	ENSG00000251506	148959
ENST00000509057	ENSG00000250481	148960
ENST00000508201	ENSG00000215231	148961
ENST00000511514	ENSG00000251426	148964
ENST00000507950	ENSG00000250529	148967
ENST00000411075	ENSG00000223007	148968
ENST00000512155	ENSG00000250579	148969
ENST00000274181	ENSG00000145536	148971
ENST00000514848	ENSG00000250866	148973
ENST00000508806	ENSG00000251568	148975
ENST00000515244	ENSG00000248729	148976
ENST00000503662	ENSG00000250808	148977
ENST00000506355	ENSG00000251476	148978
ENST00000296564	ENSG00000164151	148980
ENST00000564741	ENSG00000261037	148982
ENST00000568962	ENSG00000259861	148983
ENST00000408641	ENSG00000221568	148984
ENST00000510526	ENSG00000250730	148985
ENST00000507444	ENSG00000250490	148986
ENST00000255764	ENSG00000133398	148988
ENST00000399816	ENSG00000215218	148991
ENST00000603257	ENSG00000271230	148992
ENST00000505626	ENSG00000250056	148994
ENST00000264670	ENSG00000037474	148997
ENST00000274192	ENSG00000145545	149007
ENST00000606434	ENSG00000272520	149013
ENST00000503989	ENSG00000248677	149014
ENST00000230859	ENSG00000112941	149016
ENST00000506093	ENSG00000251365	149022
ENST00000606566	ENSG00000272071	149023
ENST00000508881	ENSG00000249734	149024
ENST00000363373	ENSG00000200243	149025
ENST00000510622	ENSG00000250060	149026
ENST00000512838	ENSG00000250974	149027
ENST00000390956	ENSG00000212258	149028
ENST00000504093	ENSG00000248775	149029
ENST00000500762	ENSG00000247732	149030
ENST00000512854	ENSG00000205976	149031
ENST00000512746	ENSG00000251250	149032
ENST00000504494	ENSG00000251678	149033
ENST00000514869	ENSG00000250668	149034
ENST00000504765	ENSG00000249638	149035
ENST00000513219	ENSG00000249865	149036
ENST00000500616	ENSG00000223597	149037
ENST00000338316	ENSG00000078295	149038
ENST00000514105	ENSG00000250761	149044
ENST00000399810	ENSG00000215217	149048
ENST00000264669	ENSG00000124279	149053
ENST00000264668	ENSG00000124275	149062
ENST00000511758	ENSG00000251168	149084
ENST00000362903	ENSG00000199773	149085
ENST00000511351	ENSG00000249486	149086
ENST00000501071	ENSG00000245729	149087
ENST00000512406	ENSG00000249159	149088
ENST00000506236	ENSG00000251549	149089
ENST00000607691	ENSG00000272049	149090
ENST00000605918	ENSG00000247516	149092
ENST00000512324	ENSG00000250037	149093
ENST00000505784	ENSG00000249782	149097
ENST00000512226	ENSG00000250389	149098
ENST00000510642	ENSG00000248765	149099
ENST00000569381	ENSG00000260981	149100
ENST00000510067	ENSG00000250198	149103
ENST00000506519	ENSG00000250619	149104
ENST00000382496	ENSG00000112902	149105
ENST00000582271	ENSG00000266415	149106
ENST00000511310	ENSG00000248537	149110
ENST00000510879	ENSG00000251370	149111
ENST00000515377	ENSG00000250001	149112
ENST00000508179	ENSG00000250786	149113
ENST00000459473	ENSG00000239112	149115
ENST00000504182	ENSG00000248525	149116
ENST00000514078	ENSG00000169777	149118
ENST00000511616	ENSG00000249781	149121
ENST00000410122	ENSG00000222054	149123
ENST00000508097	ENSG00000250814	149124
ENST00000506299	ENSG00000249807	149127
ENST00000566945	ENSG00000260515	149128
ENST00000606203	ENSG00000271998	149129
ENST00000358163	ENSG00000196193	149130
ENST00000607861	ENSG00000272417	149131
ENST00000280330	ENSG00000150756	149132
ENST00000509915	ENSG00000248968	149139
ENST00000280326	ENSG00000150753	149140
LRG_361t1	LRG_361	149142
ENST00000606194	ENSG00000271980	149155
ENST00000607847	ENSG00000271715	149156
ENST00000296658	ENSG00000164237	149158
ENST00000516532	ENSG00000252341	149163
ENST00000516862	ENSG00000252671	149165
ENST00000561606	ENSG00000259802	149166
ENST00000274140	ENSG00000145495	149171
ENST00000513037	ENSG00000250600	149181
ENST00000503804	ENSG00000145491	149182
ENST00000416930	ENSG00000246016	149187
ENST00000479312	ENSG00000244361	149188
ENST00000510562	ENSG00000249166	149189
ENST00000515243	ENSG00000249396	149190
ENST00000506021	ENSG00000249160	149191
ENST00000397725	ENSG00000214179	149193
ENST00000296657	ENSG00000164236	149195
ENST00000506304	ENSG00000250106	149196
ENST00000508690	ENSG00000251196	149197
ENST00000607560	ENSG00000272016	149198
ENST00000504159	ENSG00000251548	149199
ENST00000230895	ENSG00000112977	149200
ENST00000606513	ENSG00000272324	149206
ENST00000503953	ENSG00000250576	149208
ENST00000304623	ENSG00000169862	149209
ENST00000384582	ENSG00000207312	149218
ENST00000391003	ENSG00000212305	149228
ENST00000502209	ENSG00000248783	149229
ENST00000505196	ENSG00000248131	149232
ENST00000581763	ENSG00000264921	149233
ENST00000513713	ENSG00000251112	149234
ENST00000506935	ENSG00000249053	149235
ENST00000510065	ENSG00000248457	149236
ENST00000410785	ENSG00000222717	149237
ENST00000513283	ENSG00000248145	149238
ENST00000495419	ENSG00000242608	149239
ENST00000503735	ENSG00000248462	149240
ENST00000473590	ENSG00000243744	149241
ENST00000265104	ENSG00000039139	149242
ENST00000503244	ENSG00000251423	149245
ENST00000344204	ENSG00000038382	149249
ENST00000274217	ENSG00000145569	149271
ENST00000503819	ENSG00000248791	149274
ENST00000507234	ENSG00000250526	149275
ENST00000599509	ENSG00000250182	149276
ENST00000563101	ENSG00000261360	149278
ENST00000284274	ENSG00000154124	149283
ENST00000284268	ENSG00000154122	149288
ENST00000502424	ENSG00000249485	149294
ENST00000582405	ENSG00000264792	149295
ENST00000607026	ENSG00000272057	149297
ENST00000509483	ENSG00000249928	149298
ENST00000515300	ENSG00000250662	149299
ENST00000390747	ENSG00000212036	149300
ENST00000511618	ENSG00000250247	149301
ENST00000365399	ENSG00000202269	149302
ENST00000502680	ENSG00000249332	149303
ENST00000511443	ENSG00000248486	149304
ENST00000507649	ENSG00000248834	149305
ENST00000502306	ENSG00000248699	149306
ENST00000504595	ENSG00000183580	149307
ENST00000510456	ENSG00000250250	149309
ENST00000401258	ENSG00000216077	149312
ENST00000410380	ENSG00000222312	149313
ENST00000332432	ENSG00000183654	149314
ENST00000502834	ENSG00000250981	149317
ENST00000509037	ENSG00000250448	149318
ENST00000509572	ENSG00000248403	149319
ENST00000513157	ENSG00000248150	149320
ENST00000513041	ENSG00000249737	149321
ENST00000308683	ENSG00000173545	149322
LRG_363t1	LRG_363	149324
ENST00000306320	ENSG00000154153	149326
ENST00000499131	ENSG00000246214	149329
ENST00000504935	ENSG00000250415	149331
ENST00000364500	ENSG00000201370	149332
ENST00000513610	ENSG00000145555	149333
ENST00000517284	ENSG00000253093	149346
ENST00000470806	ENSG00000243538	149347
ENST00000364566	ENSG00000201436	149348
ENST00000606445	ENSG00000176788	149349
ENST00000606282	ENSG00000271892	149350
ENST00000384087	ENSG00000206814	149351
ENST00000399760	ENSG00000215196	149352
ENST00000516181	ENSG00000251990	149353
ENST00000514188	ENSG00000250816	149354
ENST00000517099	ENSG00000252908	149356
ENST00000505520	ENSG00000185296	149357
ENST00000364845	ENSG00000201715	149358
ENST00000401830	ENSG00000223361	149359
ENST00000511821	ENSG00000248223	149361
ENST00000511182	ENSG00000249199	149362
ENST00000505158	ENSG00000250822	149363
ENST00000508677	ENSG00000248455	149364
ENST00000504998	ENSG00000249662	149368
ENST00000595234	ENSG00000251304	149369
ENST00000600799	ENSG00000268799	149371
ENST00000505444	ENSG00000250667	149373
ENST00000330110	ENSG00000185041	149374
ENST00000515105	ENSG00000248205	149376
ENST00000510266	ENSG00000249620	149377
ENST00000510838	ENSG00000248861	149378
ENST00000512357	ENSG00000249339	149379
ENST00000510009	ENSG00000250055	149380
ENST00000510538	ENSG00000250296	149381
ENST00000425811	ENSG00000250807	149383
ENST00000504574	ENSG00000250088	149384
ENST00000505742	ENSG00000250558	149385
ENST00000505258	ENSG00000249427	149386
ENST00000503077	ENSG00000249329	149387
ENST00000512613	ENSG00000248422	149388
ENST00000511476	ENSG00000249282	149389
ENST00000600847	ENSG00000249357	149390
ENST00000503184	ENSG00000249156	149392
ENST00000603531	ENSG00000271296	149393
ENST00000511694	ENSG00000250351	149394
ENST00000510454	ENSG00000250386	149395
ENST00000515381	ENSG00000249666	149396
ENST00000512227	ENSG00000250782	149397
ENST00000511894	ENSG00000248471	149398
ENST00000503894	ENSG00000248160	149399
ENST00000509526	ENSG00000248542	149400
ENST00000515727	ENSG00000248337	149401
ENST00000509027	ENSG00000269466	149402
ENST00000508480	ENSG00000250715	149404
ENST00000511596	ENSG00000249937	149405
ENST00000490372	ENSG00000240785	149408
ENST00000390976	ENSG00000212278	149409
ENST00000473445	ENSG00000241552	149410
ENST00000512978	ENSG00000248693	149411
ENST00000458972	ENSG00000238674	149412
ENST00000503954	ENSG00000249191	149413
ENST00000510057	ENSG00000249927	149414
ENST00000503897	ENSG00000249285	149415
ENST00000504827	ENSG00000249174	149416
ENST00000513955	ENSG00000251487	149417
ENST00000463196	ENSG00000242654	149419
ENST00000505573	ENSG00000249557	149420
ENST00000507958	ENSG00000145526	149423
ENST00000578370	ENSG00000264928	149430
ENST00000514549	ENSG00000248766	149434
ENST00000502634	ENSG00000214132	149435
ENST00000513573	ENSG00000249854	149436
ENST00000502427	ENSG00000251629	149437
ENST00000504244	ENSG00000249490	149439
ENST00000515431	ENSG00000248308	149441
ENST00000502928	ENSG00000248286	149442
ENST00000503488	ENSG00000249359	149443
ENST00000508260	ENSG00000183666	149444
ENST00000502532	ENSG00000233974	149450
ENST00000366374	ENSG00000203563	149451
ENST00000606105	ENSG00000272130	149452
ENST00000522350	ENSG00000253766	149453
ENST00000408688	ENSG00000221615	149454
ENST00000504376	ENSG00000154162	149455
ENST00000503199	ENSG00000213430	149460
ENST00000524042	ENSG00000253104	149465
ENST00000418902	ENSG00000168967	149466
ENST00000504682	ENSG00000249206	149471
ENST00000507674	ENSG00000249404	149472
ENST00000584282	ENSG00000264118	149473
ENST00000509054	ENSG00000250319	149474
ENST00000384185	ENSG00000206912	149475
ENST00000511359	ENSG00000250332	149476
ENST00000507087	ENSG00000249289	149477
ENST00000512356	ENSG00000248591	149478
ENST00000296682	ENSG00000164256	149480
ENST00000511286	ENSG00000249607	149481
ENST00000507936	ENSG00000248874	149483
ENST00000516274	ENSG00000252083	149484
ENST00000507986	ENSG00000234865	149485
ENST00000363730	ENSG00000200600	149486
ENST00000514047	ENSG00000226432	149487
ENST00000507526	ENSG00000250694	149488
ENST00000264463	ENSG00000040731	149489
ENST00000510391	ENSG00000251294	149493
ENST00000506658	ENSG00000249562	149494
ENST00000503772	ENSG00000250099	149495
ENST00000510421	ENSG00000248156	149496
ENST00000411072	ENSG00000223004	149497
ENST00000504339	ENSG00000248908	149498
ENST00000502861	ENSG00000250524	149499
ENST00000363041	ENSG00000199911	149500
ENST00000507600	ENSG00000251273	149501
ENST00000502100	ENSG00000245662	149502
ENST00000505040	ENSG00000251654	149503
ENST00000562632	ENSG00000260761	149504
ENST00000507887	ENSG00000248605	149506
ENST00000364146	ENSG00000201016	149508
ENST00000511640	ENSG00000251593	149509
ENST00000410628	ENSG00000222560	149510
ENST00000512939	ENSG00000249099	149511
ENST00000413321	ENSG00000230571	149512
ENST00000512350	ENSG00000248426	149513
ENST00000509113	ENSG00000250703	149514
ENST00000506032	ENSG00000251033	149515
ENST00000504855	ENSG00000249616	149516
ENST00000513289	ENSG00000113100	149520
ENST00000384531	ENSG00000207261	149522
ENST00000510512	ENSG00000248490	149523
ENST00000510165	ENSG00000250337	149525
ENST00000408794	ENSG00000221721	149530
ENST00000510368	ENSG00000250079	149531
ENST00000512849	ENSG00000249785	149532
ENST00000517058	ENSG00000252867	149533
ENST00000504398	ENSG00000250453	149534
ENST00000603374	ENSG00000270495	149535
ENST00000603743	ENSG00000271035	149536
ENST00000601986	ENSG00000162685	149537
ENST00000412374	ENSG00000226400	149539
ENST00000514739	ENSG00000249226	149540
ENST00000516792	ENSG00000252601	149541
ENST00000512207	ENSG00000248687	149542
ENST00000605642	ENSG00000270430	149543
ENST00000602470	ENSG00000259786	149544
ENST00000506492	ENSG00000248391	149548
ENST00000507979	ENSG00000248418	149550
ENST00000510857	ENSG00000250984	149551
ENST00000512933	ENSG00000249744	149552
ENST00000503762	ENSG00000233787	149553
ENST00000411204	ENSG00000223136	149554
ENST00000505250	ENSG00000250587	149555
ENST00000502347	ENSG00000250118	149556
ENST00000495944	ENSG00000241668	149557
ENST00000519101	ENSG00000253940	149558
ENST00000523584	ENSG00000254138	149559
ENST00000265071	ENSG00000113361	149561
ENST00000508172	ENSG00000250482	149563
ENST00000511367	ENSG00000113360	149566
ENST00000383955	ENSG00000206682	149584
ENST00000325366	ENSG00000082213	149588
ENST00000362895	ENSG00000199765	149599
ENST00000438447	ENSG00000133401	149600
ENST00000509750	ENSG00000248624	149601
ENST00000504053	ENSG00000248878	149604
ENST00000504817	ENSG00000249114	149605
ENST00000506865	ENSG00000248813	149606
ENST00000515358	ENSG00000248378	149607
ENST00000509629	ENSG00000250164	149608
ENST00000515522	ENSG00000249688	149609
ENST00000516564	ENSG00000252373	149611
ENST00000463864	ENSG00000224282	149612
ENST00000459057	ENSG00000238864	149613
ENST00000516078	ENSG00000251887	149614
ENST00000496412	ENSG00000241739	149615
ENST00000494197	ENSG00000243914	149616
ENST00000579691	ENSG00000265561	149618
ENST00000511433	ENSG00000214108	149619
ENST00000506046	ENSG00000249774	149620
ENST00000582091	ENSG00000266243	149621
ENST00000503441	ENSG00000250764	149629
ENST00000265070	ENSG00000113384	149631
ENST00000363195	ENSG00000200065	149634
ENST00000606994	ENSG00000272086	149635
ENST00000477507	ENSG00000230829	149636
ENST00000382142	ENSG00000150712	149638
ENST00000362861	ENSG00000199731	149641
ENST00000384324	ENSG00000207052	149645
ENST00000265069	ENSG00000056097	149646
ENST00000411029	ENSG00000222961	149651
ENST00000385221	ENSG00000207956	149652
ENST00000503901	ENSG00000249142	149655
ENST00000506237	ENSG00000113387	149656
ENST00000514225	ENSG00000250885	149669
ENST00000509104	ENSG00000113389	149670
ENST00000607869	ENSG00000272174	149677
ENST00000326958	ENSG00000181495	149678
ENST00000504072	ENSG00000251062	149679
ENST00000505518	ENSG00000248279	149681
ENST00000511054	ENSG00000249102	149683
ENST00000511840	ENSG00000251281	149684
ENST00000510327	ENSG00000250697	149685
ENST00000510162	ENSG00000250672	149687
ENST00000467270	ENSG00000240376	149688
ENST00000503577	ENSG00000251443	149689
ENST00000507251	ENSG00000249572	149690
ENST00000265112	ENSG00000113407	149693
ENST00000506026	ENSG00000249360	149707
ENST00000511579	ENSG00000250583	149708
ENST00000504830	ENSG00000151388	149709
ENST00000364753	ENSG00000201623	149715
ENST00000330120	ENSG00000182631	149716
ENST00000296589	ENSG00000164175	149717
ENST00000504847	ENSG00000250914	149724
ENST00000335606	ENSG00000242110	149725
ENST00000382079	ENSG00000273294	149727
ENST00000515618	ENSG00000250767	149734
ENST00000382065	ENSG00000082196	149737
ENST00000607051	ENSG00000271771	149743
ENST00000508395	ENSG00000215158	149748
ENST00000505001	ENSG00000215156	149749
ENST00000503549	ENSG00000249380	149751
ENST00000606491	ENSG00000271874	149752
ENST00000265109	ENSG00000039560	149753
ENST00000507566	ENSG00000250234	149757
ENST00000606401	ENSG00000272323	149783
ENST00000505624	ENSG00000205838	149786
ENST00000515352	ENSG00000250140	149791
